ITZ_GEOID,2010_2014_percent_upzoned,2010_2018_percent_upzoned,2014_2018_percent_upzoned,d_2010_2014_resid_units,d_2010_2018_resid_units,d_2014_2018_resid_units,orig_percent_residential,orig_percent_mixed_development,orig_percent_subsidized_properties,2002_2010_percent_upzoned,d_2002_2010_resid_units,d_2010_2018_pop_density,d_2010_2018_resid_unit_density,d_2010_2018_per_capita_income,d_2010_2018_percent_non_hispanic_or_latino_white_alone,d_2010_2018_percent_non_hispanic_black_alone,d_2010_2018_percent_hispanic_any_race,d_2010_2018_percent_non_hispanic_asian_alone,d_2010_2018_percent_multi_family_units,d_2010_2018_percent_occupied_housing_units,d_2010_2018_median_gross_rent,d_2010_2018_median_home_value,d_2010_2018_percent_households_with_people_under_18,d_2010_2018_percent_of_households_in_same_house_year_ago,d_2010_2018_percent_bachelor_degree_or_higher,d_2010_2018_percent_car_commuters,d_2010_2018_percent_public_transport_commuters,d_2010_2018_percent_public_transport_trips_under_45_min,d_2010_2018_percent_car_trips_under_45_min,d_2010_2014_pop_density,d_2010_2014_resid_unit_density,d_2010_2014_per_capita_income,d_2010_2014_percent_non_hispanic_or_latino_white_alone,d_2010_2014_percent_non_hispanic_black_alone,d_2010_2014_percent_hispanic_any_race,d_2010_2014_percent_non_hispanic_asian_alone,d_2010_2014_percent_multi_family_units,d_2010_2014_percent_occupied_housing_units,d_2010_2014_median_gross_rent,d_2010_2014_median_home_value,d_2010_2014_percent_households_with_people_under_18,d_2010_2014_percent_of_households_in_same_house_year_ago,d_2010_2014_percent_bachelor_degree_or_higher,d_2010_2014_percent_car_commuters,d_2010_2014_percent_public_transport_commuters,d_2010_2014_percent_public_transport_trips_under_45_min,d_2010_2014_percent_car_trips_under_45_min,d_2014_2018_pop_density,d_2014_2018_resid_unit_density,d_2014_2018_per_capita_income,d_2014_2018_percent_non_hispanic_or_latino_white_alone,d_2014_2018_percent_non_hispanic_black_alone,d_2014_2018_percent_hispanic_any_race,d_2014_2018_percent_non_hispanic_asian_alone,d_2014_2018_percent_multi_family_units,d_2014_2018_percent_occupied_housing_units,d_2014_2018_median_gross_rent,d_2014_2018_median_home_value,d_2014_2018_percent_households_with_people_under_18,d_2014_2018_percent_of_households_in_same_house_year_ago,d_2014_2018_percent_bachelor_degree_or_higher,d_2014_2018_percent_car_commuters,d_2014_2018_percent_public_transport_commuters,d_2014_2018_percent_public_transport_trips_under_45_min,d_2014_2018_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
MN42,0.0,0.0,0.0,-200,-118,125,60.563380281690144,36.61971830985915,0,100.0,50.0,19519.65983692732,2336.2848398476744,-2284.0,-0.5999999999999943,0.09999999999999964,5196.7,6.0,-0.5999999999999943,-12.600000000000009,,,1.0999999999999996,-12.200000000000003,-5.800000000000011,3.6691568536417227,-14.913335865726864,0.9565304769243772,-75.23856209150328,17685.676237646898,1600.355115295657,-13238.0,-1.1999999999999886,0.2999999999999998,-1.0,3.3999999999999986,0.0,-11.100000000000009,,,3.0,-8.0,-2.5,-0.2187709573408001,-14.444471808706126,1.1053214207662325,,1833.983599280422,735.9297245520174,10954.0,0.5999999999999943,-0.20000000000000018,5197.7,2.6000000000000014,-0.5999999999999943,-1.5,,,-1.9000000000000004,-4.200000000000003,-3.3000000000000114,3.887927810982523,-0.4688640570207383,-0.14879094384185532,,41247.10884751069,70.1,5.0,5.3,15.3,29.7,73177.0,19437.88986753265,100.0,95.9,,,9.6,54.5,88.4,3.266787658802178,61.7513611615245,6.282145481263776,171.94444444444446
MN22.01,0.0,0.0,0.0,-339,-187,152,63.80952380952381,32.38095238095238,0,86.79245283018868,-46797.0,-2301.011950416905,1645.3472548679965,4163.0,7.299999999999997,-4.299999999999999,6433.9,-6.199999999999999,0.4000000000000057,4.0,174.0,,-8.600000000000001,-0.5,-0.09999999999999432,-1.6952625165832593,7.804392297095667,-0.16578061309744463,-14.052198581560283,191.75099586806755,1051.5377192765372,3582.0,-10.9,-3.5999999999999996,7.0,-5.0,0.4000000000000057,1.5,140.0,-307500.0,-6.9,-4.6000000000000085,-5.099999999999998,-6.175079405240198,10.5143315580141,-1.1173344767942668,17.160879120879123,-2492.7629462849727,593.8095355914593,581.0,18.199999999999996,-0.6999999999999993,6426.9,-1.1999999999999993,0.0,2.5,34.0,,-1.700000000000001,4.1000000000000085,5.0000000000000036,4.479816888656939,-2.709939260918432,0.9515538636968222,-31.213077702439406,42327.48595887869,25.5,18.2,37.1,29.7,36.7,22622.0,18049.33567558206,99.6,92.2,831.0,475400.0,22.8,93.7,32.3,12.479201331114808,62.32945091514143,3.9989321943406293,46.96
MN148.02,0.0,0.0,0.0,75,24,43,88.23529411764706,39.21568627450981,0,100.0,-492.0,3797.166056360453,-1353.2876930425082,22805.0,-5.799999999999997,-1.0,6778.4,2.2,-0.7000000000000028,3.799999999999997,585.0,,4.0,-6.5,2.5,-5.166969136099226,-8.290642076502735,0.21009727802395117,17.332871012482663,6495.780926604042,-246.77599108421782,666.0,-7.700000000000003,0.0,-2.5,1.3999999999999995,0.4000000000000057,0.6000000000000085,120.0,,10.2,-2.700000000000003,-0.6000000000000085,-1.7001376868607387,-3.2393292682926784,-0.23624633431085051,14.526289953092608,-2698.6148702435894,-1106.5117019582904,22139.0,1.9000000000000057,-1.0,6780.9,0.8000000000000007,-1.1000000000000085,3.1999999999999886,465.0,,-6.199999999999999,-3.799999999999997,3.1000000000000085,-3.4668314492384873,-5.0513128082100565,0.4463436123348017,2.806581059390055,50222.89444355994,87.3,1.2,7.6,7.8,42.1,101293.0,32279.891736984555,98.7,83.3,1864.0,,15.3,88.7,83.9,10.383064516129032,70.3125,3.2580645161290325,32.52427184466019
MN84,0.0,0.0,0.0,72,110,38,10.588235294117647,6.470588235294118,0.5882352941176471,96.47058823529412,-1420.0,3432.1967792820105,1831.6605707616127,17037.0,-0.5,-0.6000000000000001,1949.8,-2.8000000000000043,-2.0999999999999943,-4.900000000000006,,,-0.5999999999999996,-6.800000000000011,1.5,-3.0289419239958244,24.189501226596978,-15.71236975718061,,3021.951036303857,964.9442123570634,7240.0,-14.699999999999996,-1.1,-1.2000000000000002,7.099999999999994,-1.4000000000000057,0.09999999999999432,,107900.0,-1.5,-19.300000000000004,-4.200000000000003,0.9724909831665967,4.515447949945436,-4.092331240011696,,410.24574297815343,866.7163584045493,9797.0,14.199999999999996,0.5,1951.0,-9.899999999999999,-0.6999999999999886,-5.0,,,0.9000000000000004,12.499999999999993,5.700000000000003,-4.001432907162421,19.67405327665154,-11.620038517168915,,7869.784534313301,52.9,3.6,6.2,42.2,31.3,75815.0,5587.431457181323,99.2,81.9,,614000.0,9.0,73.4,83.9,4.271631982475356,27.491785323110623,28.725099601593623,256.4102564102564
MN20,0.0,0.0,0.0,0,0,0,33.333333333333336,0.0,33.333333333333336,66.66666666666667,-1.0,-4387.035861372926,1318.552522342141,4122.0,2.3999999999999986,13.100000000000001,4519.9,0.8000000000000007,-0.9000000000000057,0.5,81.0,,-5.099999999999998,5.200000000000003,-0.8999999999999995,-7.6533362845661514,17.484954213823293,-0.07014098337658581,196.5217391304348,-2091.777766925494,594.16255636405,1895.0,-15.7,3.9000000000000004,-5.5,0.5,0.0,2.0,38.0,,-9.599999999999998,4.3999999999999915,1.3000000000000007,-6.754194018964259,13.047379277350338,-1.0883792110509254,-4.768583450210372,-2295.258094447432,724.3899659780909,2227.0,18.099999999999998,9.200000000000001,4525.4,0.3000000000000007,-0.9000000000000057,-1.5,43.0,,4.5,0.8000000000000114,-2.2,-0.8991422656018928,4.437574936472956,1.0182382276743396,201.29032258064518,41746.023994400224,17.5,10.5,70.1,18.7,37.6,9557.0,15049.405023522326,100.0,95.9,362.0,,35.3,93.2,8.6,13.420860685630926,54.12107950401167,4.716981132075472,73.4782608695652
MN10.01,0.0,0.0,0.0,0,-842,-842,25.0,0.0,0,75.0,838.0,-6649.706556509911,717.8660487141369,15212.0,-12.100000000000009,0.5000000000000002,1444.9,9.0,3.299999999999997,-1.0,220.0,78100.0,-11.899999999999999,-0.5,13.200000000000003,-4.299602535181009,0.020141798259750487,-2.188403146149632,14.930819785541331,-3803.4306440643777,642.3012014810702,4686.0,-21.80000000000001,0.40000000000000013,13.000000000000002,2.7,3.1999999999999886,-8.099999999999994,503.0,-25500.0,-6.5,-1.1000000000000085,12.200000000000003,-7.122752363775483,-0.909985243482538,0.25957897925185236,25.274047985912375,-2846.2759124455333,75.56484723306676,10526.0,9.700000000000003,0.10000000000000009,1431.9,6.300000000000001,0.10000000000000853,7.099999999999994,-283.0,103600.0,-5.399999999999999,0.6000000000000085,1.0,2.823149828594474,0.9301270417422884,-2.4479821254014844,-10.343228200371044,24974.1820105287,89.4,1.7,10.1,1.8,39.9,45744.0,10050.124681997935,96.10000000000001,95.6,916.0,541900.0,27.4,97.7,48.9,18.38006230529595,55.29595015576324,16.084507042253524,169.66101694915255
MN43,0.0,0.0,0.0,15,-2,2,65.80086580086581,44.58874458874459,0.8583690987124464,96.99570815450643,-1051.0,-4422.4364944820045,-1427.2408686737363,9829.0,5.599999999999994,0.09999999999999998,3919.3,0.1999999999999993,-3.5999999999999943,-6.1000000000000085,659.0,,-0.5,7.5,6.5,-0.9247251441891233,4.854954345895166,1.4268026758325023,-33.004926108374384,-1896.287163543042,-1078.8064781993999,2394.0,-3.700000000000003,-0.5,-3.799999999999999,-2.3000000000000007,0.0,2.299999999999997,337.0,,-4.6,5.0,-8.900000000000006,1.1955158856657109,8.960861403322355,0.33260951267382133,11.294590799838168,-2526.1493309389625,-348.4343904743364,7435.0,9.299999999999997,0.6,3923.1,2.5,-3.5999999999999943,-8.400000000000006,322.0,,4.1,2.5,15.400000000000006,-2.120241029854834,-4.1059070574271885,1.094193163158681,-44.29951690821255,30762.73628207104,63.0,0.6,11.7,25.6,33.2,67364.0,18038.18036840236,100.0,90.4,1447.0,,10.1,74.7,70.9,6.471150781000956,59.48358304112209,4.147909967845659,33.004926108374384
MN81,0.0,2.7027027027027026,2.7027027027027026,150,176,32,80.6949806949807,26.254826254826256,1.5444015444015444,98.84169884169884,-606.0,677.0441857396145,-579.5039216923833,35910.0,5.200000000000003,0.3999999999999999,7750.5,-1.4000000000000004,-1.2999999999999972,-0.7999999999999972,400.0,219000.0,0.0,2.6999999999999886,6.299999999999997,2.3190045248868776,7.164404223227756,-0.23853436819560692,-6.572891321978915,6627.000292620789,-590.979246874409,20201.0,-3.5,-0.40000000000000036,-1.0,-2.3,-0.8999999999999915,4.799999999999997,147.0,,5.6,-2.4000000000000057,3.0,-0.23113877963884377,6.880862098577225,-0.5657969882347982,-20.0918458781362,-5949.9561068811745,11.4753251820257,15709.0,8.700000000000003,0.8000000000000003,7751.5,0.8999999999999995,-0.4000000000000057,-5.599999999999994,253.0,,-5.6,5.099999999999994,3.299999999999997,2.5501433045257214,0.2835421246505305,0.32726262003919127,13.518954556157286,43858.692845708516,79.5,2.7,11.5,10.0,38.3,94213.0,31362.063722480736,99.8,86.2,1599.0,888800.0,8.3,81.4,76.7,5.429864253393665,51.39517345399698,3.239178283198827,39.93055555555556
MN55.02,0.0,0.0,0.0,15,-40,-55,56.29139072847682,21.85430463576159,0,94.07894736842105,-329.0,1359.436829481594,-1203.577829923197,9370.0,5.8999999999999915,2.0999999999999996,2056.9,-13.0,0.4000000000000057,8.0,,,4.700000000000001,-3.299999999999997,-8.299999999999997,-2.6160136372947145,-9.210150202349027,3.5993964953101187,189.84126984126985,4623.816986899183,-155.85899955839886,-54.0,-10.900000000000006,1.5999999999999996,12.3,-8.3,0.9000000000000057,16.700000000000003,,,2.200000000000001,2.0,-3.299999999999997,1.2166302268646332,3.3257913689446923,-2.0066151401132846,-139.64892623716156,-3264.3801574175886,-1047.7188303647981,9424.0,16.799999999999997,0.5,2044.6,-4.7,-0.5,-8.700000000000003,,,2.5,-5.299999999999997,-5.0,-3.8326438641593477,-12.53594157129372,5.606011635423403,329.4901960784314,16469.100953337547,78.4,3.5,2.1,16.3,31.4,109663.0,11265.142134748765,98.5,78.7,,,9.7,81.6,85.0,4.542177361211247,58.32732516222062,11.84177997527812,226.82539682539684
MN103,0.0,0.0,0.0,8,882,874,39.726027397260275,10.95890410958904,2.73972602739726,82.1917808219178,-237.0,-69.50477845351998,706.6319142774391,9153.0,-9.899999999999999,2.9000000000000004,1979.9,3.099999999999998,1.4000000000000057,-4.799999999999997,,-226700.0,4.9,14.700000000000003,3.299999999999997,-5.50428417088888,-7.375694321129437,1.0076435548133684,180.52459016393442,-17.376194613379994,121.63336229365814,-549.0,-12.399999999999999,4.1,-5.5,0.0,0.8000000000000114,1.7999999999999972,,-307800.0,1.0,14.700000000000003,-4.400000000000006,-3.8728125869607632,-11.931256617014405,3.2272874212959817,91.31818181818178,-52.12858384013998,584.998551983781,9702.0,2.5,-1.1999999999999993,1985.4,3.099999999999998,0.5999999999999943,-6.599999999999994,,81100.0,3.9,0.0,7.700000000000003,-1.6314715839281169,4.555562295884968,-2.2196438664826132,89.20640834575264,11595.713871995367,69.0,4.0,10.1,24.6,31.1,71481.0,7964.089197799016,98.6,85.5,,687500.0,2.4,60.7,79.2,9.685230024213075,58.232445520581116,9.625779625779625,108.0
MN100,0.0,0.0,0.0,0,217,217,33.70786516853933,25.84269662921348,0,98.87640449438203,-1107.0,202.4361747660405,-323.8978796256679,15611.0,11.0,-1.2999999999999998,1760.8,-6.5,1.7000000000000028,-0.3999999999999915,710.0,29300.0,-1.5,-0.6000000000000085,14.900000000000006,-6.936132168875885,6.986744691226669,-2.795465297611747,3.9433771486349656,537.9018358069097,11.567781415202262,11285.0,-0.7000000000000028,-2.0999999999999996,6.3999999999999995,-9.5,-0.7000000000000028,0.6000000000000085,,64300.0,-2.6999999999999997,-5.1000000000000085,6.900000000000006,0.6004511944567543,-3.4694973747465383,0.6053780888490632,-28.256688232208433,-335.46566104086924,-335.46566104087015,4326.0,11.700000000000003,0.8,1754.4,3.0,2.4000000000000057,-1.0,,-35000.0,1.1999999999999997,4.5,8.0,-7.536583363332639,10.456242065973207,-3.40084338646081,32.2000653808434,10023.482596272861,68.2,3.3,7.2,23.7,35.0,95238.0,8045.391974273255,98.3,86.8,1988.0,693500.0,6.6,81.4,71.1,10.436893203883495,42.55663430420712,14.638783269961976,149.53488372093022
MN111,0.6024096385542169,0.6024096385542169,0.0,-405,269,674,39.39393939393939,13.333333333333334,3.0120481927710845,80.12048192771084,1834.0,11302.694027677037,6590.858467882415,26364.0,-4.5,-5.6,4825.1,10.8,0.0,7.6000000000000085,1206.0,-30200.0,4.6,13.799999999999997,8.5,-1.2566653066392788,-8.17620327250728,-2.662266833345589,,8652.643482531941,4609.0318748536465,18409.0,-17.5,-3.1999999999999993,5.6,7.400000000000002,-0.29999999999999716,0.7999999999999972,,-16000.0,7.999999999999999,4.0,12.400000000000006,-0.9009509634454531,-3.852126552354676,-2.8972187801184086,-53.561415220293725,2650.0505451450954,1981.826593028769,7955.0,13.0,-2.4000000000000004,4819.5,3.3999999999999986,0.29999999999999716,6.800000000000011,,-14200.0,-3.3999999999999995,9.799999999999997,-3.9000000000000057,-0.35571434319382567,-4.324076720152604,0.23495194677281983,,16328.651958124632,65.5,11.7,12.9,16.4,39.0,52229.0,11159.911131925684,100.0,80.8,1470.0,700800.0,2.2,66.5,58.5,4.372722540343571,56.22071837584591,7.314814814814815,181.78571428571428
MN228,0.0,0.0,0.0,-35,43,78,86.42297650130548,16.18798955613577,6.788511749347259,93.47258485639686,-557.0,1062.9228163025837,354.30760543419274,21474.0,-8.0,2.4000000000000057,5751.8,1.8,1.1000000000000085,16.599999999999994,434.0,5400.0,-21.599999999999998,2.0,9.5,-0.5414811127405468,3.477471174674079,-1.1391729682467413,-23.531322019694095,741.8315488778462,49.82450701418202,3515.0,-15.799999999999999,1.5999999999999943,-6.6,2.3,1.2000000000000028,11.0,176.0,-220200.0,-10.899999999999999,3.299999999999997,2.200000000000003,3.161648096071575,-5.1524752610901245,0.1096287207743405,-24.233384327723932,321.09126742473745,304.4830984200107,17959.0,7.799999999999999,0.8000000000000114,5758.4,-0.4999999999999998,-0.09999999999999432,5.599999999999994,258.0,225600.0,-10.7,-1.2999999999999972,7.299999999999997,-3.703129208812122,8.629946435764204,-1.2488016890210818,0.7020623080298378,30891.19434879369,25.4,65.0,20.2,0.0,33.6,23607.0,15395.772667382664,91.1,76.4,797.0,707900.0,38.3,83.0,30.4,9.527896995708154,67.6824034334764,4.178820545339252,77.25225225225223
MN65,0.0,0.0,0.0,-2,-71,-44,82.31046931407943,49.09747292418773,2.1660649819494586,97.11191335740072,-533.0,-6219.734107609856,-591.6453707478613,24448.0,-5.299999999999997,0.5,6414.1,3.8,-0.5999999999999943,3.6000000000000085,605.0,,0.2999999999999998,4.500000000000007,2.700000000000003,-2.6143087794269517,-5.1512132132908235,0.37823808025116,16.64643635231871,-7616.812672148921,-805.4331937912066,11122.0,-10.799999999999997,1.2999999999999998,-3.0,3.999999999999999,-1.1000000000000085,0.5,,,1.2999999999999998,3.6000000000000014,5.300000000000011,-5.272004901782768,3.137429433206904,0.3937267237414135,178.0844301190796,1397.0785645390642,213.78782304334527,13326.0,5.5,-0.7999999999999998,6417.1,-0.1999999999999993,0.5000000000000142,3.1000000000000085,,-19700.0,-1.0,0.9000000000000057,-2.6000000000000085,2.657696122355817,-8.288642646497728,-0.015488643490253473,-161.43799376676088,38153.668698479625,86.6,2.2,8.9,6.7,27.4,53391.0,18370.837352212955,100.0,84.8,1724.0,,4.5,60.9,79.6,7.2546230440967285,57.37316263632053,3.7355371900826446,52.18954248366013
MN16,0.0,0.0,0.0,75,44,-21,54.93421052631579,48.68421052631579,0.9868421052631579,97.03947368421052,-673.0,-3610.732325657329,321.70088539765857,21257.0,11.5,0.19999999999999996,7130.5,-8.200000000000003,1.4210854715202004e-14,0.29999999999999716,456.0,945000.0,-5.199999999999999,2.5999999999999943,23.699999999999996,-8.309515554674537,8.794300475987022,-1.7784220550606968,70.63095238095238,-1008.3162079628164,-288.0903451322356,6254.0,2.4000000000000004,-1.3,1.9000000000000004,-2.5999999999999943,0.5,1.7999999999999972,112.0,304400.0,4.100000000000001,-1.0999999999999943,12.0,-2.0435214731428957,6.648803040305609,-1.2501521560942503,-5.210622710622708,-2602.4161176945126,609.7912305298942,15003.0,9.1,1.5,7128.6,-5.6000000000000085,-0.4999999999999858,-1.5,344.0,640600.0,-9.3,3.6999999999999886,11.699999999999996,-6.265994081531641,2.1454974356814134,-0.5282698989664465,75.8415750915751,37859.87285612768,10.0,1.6,2.5,83.0,39.8,19102.0,15768.14489023758,98.6,89.9,860.0,664400.0,19.9,90.0,20.1,11.708948982436576,41.12071368831893,5.552542372881355,35.95238095238095
MN93,0.0,0.0,0.0,-3,-25,-26,91.76470588235294,18.823529411764707,1.1764705882352942,99.41176470588235,-246.0,-1016.1863976192253,1691.782848783645,-1569.0,-8.0,0.09999999999999964,9243.4,9.100000000000001,-3.0,-2.5,312.0,,-3.5999999999999996,-5.200000000000003,-1.2000000000000028,-1.522894669256246,8.922753053808712,-0.8100042460198424,13.293427634983615,6370.707031228194,597.428266732175,13686.0,-20.1,10.2,4.099999999999998,-4.3,-1.9000000000000057,-1.2999999999999972,328.0,41200.0,1.5,-13.5,5.3999999999999915,-5.545740747717556,-12.436083023952044,0.49952074839930116,16.563097033685267,-7386.893428847419,1094.35458205147,-15255.0,12.100000000000001,-10.1,9239.3,13.400000000000002,-1.0999999999999943,-1.2000000000000028,-16.0,,-5.1,8.299999999999997,-6.599999999999994,4.02284607846131,21.358836077760756,-1.3095249944191436,-3.2696693987016516,52718.85695780593,76.0,7.5,16.6,8.5,44.8,73174.0,31222.606238937806,99.7,91.0,1271.0,664500.0,14.1,93.3,63.7,7.638389647735442,45.5607476635514,3.301775147928993,36.94117647058823
MN38,0.0,0.0,0.0,7,9,2,83.6283185840708,50.442477876106196,0.6622516556291391,98.67549668874172,-705.0,2500.24705998617,-2342.1286688407927,7444.0,-10.100000000000001,12.8,8853.0,-5.5,0.6000000000000085,3.200000000000003,637.0,406300.0,-2.5999999999999996,-1.4000000000000057,-0.10000000000000853,-4.483450496759317,-11.508520413083708,0.40332739092840253,100.35066602471512,242.1187864413514,-518.8259709457452,4372.0,-7.700000000000003,2.0999999999999996,-1.0,-1.0,-1.3999999999999915,0.6000000000000085,252.0,28700.0,-1.3999999999999995,0.29999999999999716,1.0999999999999943,-2.1970150275023013,-1.6390987289154566,-0.2204518232892272,5.589594400876965,2258.1282735448185,-1823.3026978950475,3072.0,-2.3999999999999986,10.700000000000001,8854.0,-4.5,2.0,2.5999999999999943,385.0,377600.0,-1.2000000000000002,-1.7000000000000028,-1.2000000000000028,-2.2864354692570155,-9.869421684168252,0.6237792142176297,94.76107162383816,41298.54728728135,73.2,3.0,11.0,17.2,33.9,49936.0,28901.077181539677,98.89999999999999,87.3,1419.0,624200.0,5.1,77.7,64.7,7.2380266474612895,59.70471732084984,2.6718938480096504,28.681592039801
MN50,0.0,0.0,0.0,13,-21,-18,73.91304347826087,17.934782608695652,0,98.91304347826087,-848.0,-3573.2271757116505,-1498.836902563613,36488.0,-5.299999999999997,0.4,5199.1,5.100000000000001,-1.7000000000000028,-2.200000000000003,1060.0,341600.0,0.0,0.0,4.8999999999999915,4.139322139160601,3.9608479501759746,-0.020395559584308387,30.409044715447138,-3357.394661742488,-1049.1858317945298,-3561.0,-5.299999999999997,-0.6,3.5000000000000004,0.9000000000000004,0.20000000000000284,-1.5999999999999943,,68700.0,-0.7000000000000011,-4.599999999999994,-2.3000000000000114,5.38850781397076,-2.3778159931657754,0.6894492275695381,24.734492481203006,-215.8325139691624,-449.65107076908316,40049.0,0.0,1.0,5195.6,4.200000000000001,-1.9000000000000057,-0.6000000000000085,,272900.0,0.7000000000000011,4.599999999999994,7.200000000000003,-1.2491856748101586,6.33866394334175,-0.7098447871538465,5.674552234244132,34761.02544425526,86.3,0.6,2.9,11.2,34.7,102065.0,22662.413966761793,99.2,84.8,1771.0,656000.0,10.8,82.5,84.9,2.7187765505522514,58.79354290569244,4.205202312138728,39.0625
MN64,0.0,0.0,0.0,5,201,196,74.70588235294117,31.176470588235293,2.3529411764705883,97.6470588235294,-138.0,511.52332771219517,348.5103991006217,-2465.0,-4.199999999999989,1.2,7789.4,3.299999999999999,-7.299999999999997,-3.799999999999997,907.0,49600.0,-0.3000000000000007,-3.799999999999997,7.1000000000000085,-2.9863147811738457,1.1044727343800176,-0.47817075738421755,8.933806492524571,-421.5851602023613,-78.69589657110555,-8056.0,-6.599999999999994,2.3,-5.0,1.5999999999999996,-1.5,-2.3999999999999915,,108000.0,-2.3000000000000007,-5.5,3.700000000000003,-3.711990239123441,0.22536951732610078,-0.09121664652255213,23.424129836839906,933.1084879145565,427.2062956717273,5591.0,2.4000000000000057,-1.1,7794.4,1.6999999999999993,-5.799999999999997,-1.4000000000000057,,-58400.0,2.0,1.7000000000000028,3.4000000000000057,0.7256754579495954,0.8791032170539168,-0.3869541108616654,-14.490323344315335,43333.333333333336,81.6,1.2,10.6,9.9,37.8,86232.0,28617.200674536256,100.0,89.1,1726.0,642700.0,6.9,83.0,79.1,9.118891881492882,55.55983070411697,3.005540166204987,29.852320675105485
MN83,0.0,0.0,0.0,-4,-78,-74,62.5,10.833333333333334,5.833333333333333,97.5,-6.0,643.0092834465286,2187.3797945814986,24442.0,4.300000000000004,0.1999999999999993,3818.0,-8.9,-1.4000000000000057,-5.1000000000000085,355.0,138900.0,0.40000000000000036,6.599999999999994,13.0,-1.7429237682046095,7.800074479468648,0.3822414016598268,,1619.0055172492976,2129.9682514166307,28838.0,-0.3999999999999986,-10.0,-7.0,-5.100000000000001,-0.20000000000000284,-5.5,277.0,86100.0,2.4000000000000004,3.299999999999997,16.9,-2.2088345568143346,11.648278229884845,-0.3791009353622785,,-975.996233802769,57.41154316486791,-4396.0,4.700000000000003,10.2,3825.0,-3.799999999999999,-1.2000000000000028,0.3999999999999915,78.0,52800.0,-2.0,3.299999999999997,-3.8999999999999986,0.4659107886097251,-3.8482037504161966,0.7613423370221053,-15.545441198061951,21425.98790912901,54.4,18.0,26.0,15.8,36.8,38235.0,11160.803991250481,98.60000000000001,93.9,667.0,572200.0,12.7,79.9,41.0,8.46446011937059,53.608247422680414,6.1032388663967625,
MN79,0.3968253968253968,0.3968253968253968,0.0,-93,-44,49,64.28571428571429,9.523809523809524,0.7936507936507936,96.42857142857143,-314.0,-770.4711806277628,40.90997419262385,12682.0,5.200000000000003,-1.3000000000000003,4375.4,-2.9,-11.599999999999994,-5.0,305.0,,-1.5999999999999996,-0.20000000000000284,-6.0,1.6730530921376001,0.6160737156188745,2.303077451413273,-17.51587158715872,6.818329032104884,303.4156419286319,12576.0,-2.0999999999999943,-1.9000000000000001,3.9999999999999996,-2.4,-2.700000000000003,1.3999999999999915,,,-0.40000000000000036,-7.6000000000000085,-5.1000000000000085,-9.038106866902783,3.7147972898903134,-0.37115951281478843,,-777.2895096598677,-262.50566773600804,106.0,7.299999999999997,0.6000000000000001,4371.4,-0.5,-8.899999999999991,-6.3999999999999915,,,-1.1999999999999993,7.400000000000006,-0.8999999999999915,10.711159959040383,-3.098723574271439,2.6742369642280615,,15699.202596419695,89.1,2.2,3.6,6.3,38.1,110487.0,9774.07466752123,98.2,90.7,1059.0,,15.5,87.9,86.4,11.201478743068392,44.14048059149723,7.822445561139029,36.8976897689769
MN220,0.0,0.0,0.0,-90,-132,-44,92.3076923076923,14.010989010989011,13.461538461538462,95.32967032967034,-376.0,2417.77838746184,-142.89470375070232,11299.0,8.599999999999998,-6.700000000000003,6008.3,0.3000000000000007,4.299999999999997,4.5,397.0,,-6.5,0.20000000000000284,5.0,-2.329359912308604,6.032564769552366,-1.1300712169609364,-34.779402840150496,-148.61049190073027,-663.0314254032492,7912.0,-3.200000000000001,-7.700000000000003,1.6999999999999993,-0.6999999999999993,5.799999999999997,8.599999999999994,174.0,262800.0,-8.7,-0.5999999999999943,4.699999999999996,2.8636776990373622,5.246960141974242,0.020942238527997148,-26.683203463203462,2566.38887936257,520.1367216525468,3387.0,11.799999999999999,1.0,6006.6,1.0,-1.5,-4.099999999999994,223.0,,2.1999999999999993,0.7999999999999972,0.30000000000000426,-5.193037611345966,0.7856046275781239,-1.1510134554889335,-8.096199376947038,32025.561004606927,18.1,65.2,17.7,5.6,31.4,27898.0,17187.37496713422,93.3,80.4,831.0,719300.0,29.9,92.6,41.2,11.609498680738787,67.65925367508481,3.5153203342618387,52.62987012987013
